feature_identifier	mz	mummichogID_hsa_biocyc
Row.2376_3286	610.564911514917	
Row.2377_38933	623.25306928746	
Row.2378_90335	169.075834993624	ACETYL-ETCETERA-L-ASPARAGINE,C00525,TRP
Row.2379_47328	681.29424753959	
Row.2380_69966	263.174005830188	
Row.2381_49118	397.090504786971	
Row.2383_115725	248.200790062116	
Row.2384_122388	257.151080643593	
Row.2385_2701	263.197877358425	
Row.2386_6137	184.057950434374	CPD-10687,CPD-468,C00763,PRO
Row.2387_3254	636.635389906256	
Row.2388_97113	279.156535815528	CPD-11962
Row.2389_64886	312.105873356194	
Row.2390_2159	113.05741950154	
Row.2391_118423	286.237554110945	CPD-11268
Row.2392_83536	299.219049866579	
Row.2393_51570	378.207104971571	
Row.2394_110383	274.237515899082	
Row.2395_117075	317.172435012259	
Row.2396_108467	296.18325733143	
Row.2398_83819	358.200395638755	
Row.2399_126538	309.182147844305	ANDROST4ENE,CPD66-29
Row.2401_111188	364.964045887905	
Row.2402_2826	181.119688183327	
Row.2403_68626	352.23170927753	
Row.2404_76983	255.119442714646	CPD-13040
Row.2405_81225	222.146167228603	
Row.2406_42735	585.309640964714	
Row.2407_2634	182.901903426779	
Row.2408_2312	222.888261425195	
Row.2409_104187	211.072770296174	C00881,C00526
Row.2410_61589	597.346349461186	
Row.2411_108175	245.114691738997	CPD-574,C00931,PTEROATE
Row.2412_85056	235.141449751386	
Row.2413_107515	425.136018374043	
Row.2414_97010	222.147125409355	
Row.2415_76055	325.211030573974	5Z8Z11Z14Z17Z-EICOSAPENTAENOATE,C00517
Row.2416_39325	625.268690409399	
Row.2417_2346	99.0419320618957	CPD-8891,PROPANE-1-2-DIOL
Row.2418_98447	338.12098900961	
Row.2419_90122	299.2190385131	
Row.2420_117843	181.169851601083	
Row.2421_99969	378.224969679255	
Row.2423_37257	465.227235913874	
Row.2425_47659	479.245710763899	
Row.2426_64099	265.034920492509	NICOTINATE_NUCLEOTIDE
Row.2427_2418	407.134939120911	
Row.2428_83572	408.178047013183	
Row.2429_97670	259.130311090628	C00449
Row.2430_43607	485.236771221548	
Row.2431_112693	255.192972674686	CPD-7867
Row.2432_111110	352.173067573512	
Row.2433_110927	265.06561946674	ALBENDAZOLE-S-OXIDE
Row.2434_104993	377.219668145671	3-BETA-HYDROXY-5-ALPHA-PREGNANE-20-ONE
Row.2435_71215	409.183876536215	
Row.2436_86887	216.159081093109	
Row.2437_65371	374.195343363242	
Row.2438_97207	425.157301909949	
Row.2439_98163	250.141951271941	
Row.2440_35771	438.21314655216	CPD3DJ-11366
Row.2441_67044	261.094382253569	CPD-12015
Row.2442_72100	329.229684146671	
Row.2443_2317	141.088379424466	
Row.2444_127401	441.282514511222	CPD-9610
Row.2445_139938	504.342779941869	
Row.2447_145911	226.216473984114	
Row.2448_91906	243.135458527295	CPD-3482,CPD-3484,CPD-11962,CPD-9700
Row.2449_124065	299.219264702675	
Row.2450_81326	253.104168857168	
Row.2451_97359	258.094680807628	CPD0-882,NACMUR
Row.2452_35218	476.218383445503	
Row.2453_83969	241.083385927707	CPD-10806,CPD-3723,C02291,PSEUDOURIDINE-5-P,PTEROATE,UMP
Row.2454_53614	257.171846087521	
Row.2455_106871	211.180343686677	
Row.2456_79432	299.146120666112	C06171,CPD-7712,CPD-7713
Row.2457_121643	735.315301332255	
Row.2458_78185	197.114582916595	CPD-371
Row.2459_2498	125.05733138133	
Row.2460_75089	293.135571247324	CPD-14601
Row.2461_2443	299.161350081154	
Row.2462_102250	215.104145609733	C00756,C00214
Row.2463_106984	241.169028493817	
Row.2464_121520	251.211658589871	
Row.2465_105910	223.166714489895	DODECANOATE
Row.2466_9394	218.138599617085	
Row.2467_55231	311.182325826404	CPD-12016
Row.2468_101564	315.177963886658	
Row.2469_89460	281.147067384927	
Row.2470_109685	218.15386229072	
Row.2471_86502	237.088372147491	CPD-10488,6-PYRUVOYL-5678-TETRAHYDROPTERIN,CPD-10050,CPD-10051,CPD-260,CPD-261,CPD-374,CPD-8985,CPD-9762,C01499
Row.2472_140723	309.203664565931	
Row.2473_125818	253.227324801763	
Row.2474_108569	223.166758675022	DODECANOATE
Row.2475_3956	602.655696163383	
Row.2476_123817	519.350709493144	
Row.2477_112558	225.182358165596	
Row.2478_137014	283.224319372105	5Z13E-15S-9-ALPHA11-ALPHA15-TRIHY,ALPROSTADIL
Row.2479_47360	421.240581977176	
Row.2480_134418	579.293969762928	
Row.2481_72176	254.114729799148	
Row.2482_64385	284.125410223179	C01735
Row.2483_75124	267.119893591637	
Row.2484_128300	377.136076869338	CPD-12016
Row.2485_86103	347.23077417253	
Row.2486_82790	607.330454446471	
Row.2487_86385	282.167412837805	
Row.2488_2636	494.740733257638	
Row.2489_98925	265.177251881295	
Row.2490_118299	795.336700480743	
Row.2491_3113	207.171637056714	
Row.2492_71957	279.156243247644	
Row.2493_29494	372.173808674699	
Row.2494_51425	437.214580238333	
Row.2495_92769	247.13015900612	7-8-DIHYDROPTEROATE
Row.2496_109459	737.331320497257	
Row.2497_138781	309.203690896385	
Row.2498_128142	313.213377984227	11-DEOXYCORTICOSTERONE,17-ALPHA-HYDROXYPROGESTERONE,17-BETA-HYDROXY-5ALPHA-ANDROSTAN-3-O,C00523,CPD66-27
Row.2499_112741	313.177302167862	CPD-7836
Row.2500_92255	227.124977917333	
Row.2501_5963	194.11751846171	
Row.2502_51654	483.257147968308	
Row.2503_77149	241.140594299398	CPD-3617
Row.2504_69489	290.231905635132	
Row.2505_119829	257.151129469226	
Row.2506_89223	229.08317895168	C00526,CPD-195
Row.2507_99223	220.094295601963	CPD-11877,C03711
Row.2508_83516	181.119673214431	
Row.2509_75118	325.1983460155	CPD-11268
Row.2510_116183	250.119204718192	
Row.2511_120439	349.141086610144	CPD-12016
Row.2512_70469	265.034938111328	NICOTINATE_NUCLEOTIDE
Row.2513_96265	235.072758284342	
Row.2514_41276	593.24198250796	
Row.2515_66591	285.13014386713	C01735
Row.2516_101781	241.083395741952	CPD-10806,CPD-3723,C02291,PSEUDOURIDINE-5-P,PTEROATE,UMP
Row.2517_5019	118.086371319578	VAL,C01475,C00719,CPD-35,CPD-468
Row.2519_66929	266.13693556296	
Row.2520_116590	261.088407812769	
Row.2521_55086	483.25752278205	
Row.2522_62932	507.277750406837	
Row.2523_54210	244.094070382989	C00475
Row.2524_103710	434.264325948777	
Row.2525_108768	289.17729393635	2-TRANS6-TRANS-FARNESAL,C01780,C00762,C00468
Row.2526_2544	143.046534130538	C00601,C01762
Row.2527_76339	216.195513518029	
Row.2528_73930	174.091135637719	CPD-12018,CPD-12021,C06526
Row.2529_109680	388.30584058152	
Row.2530_70992	230.078418158598	CPD-341
Row.2531_132682	320.22813070759	CPD-8892
Row.2532_146536	339.28702283138	
Row.2533_81926	352.245859193136	
Row.2534_83587	259.093759189678	
Row.2535_81556	223.018469864025	CYSTINE
Row.2536_15941	290.085582307188	C00212,CPD-12541,CPD-12557,CPD-3604,C00330,C00140
Row.2537_95151	224.162652119516	
Row.2538_102868	265.104523620154	CPD-13175
Row.2540_129220	493.288910348478	
Row.2541_111035	266.151566939405	CPD-7710
Row.2542_116554	225.195939945548	
Row.2544_95937	213.088378873598	CPD-371
Row.2545_110398	236.104545226373	CPD-3183
Row.2546_103518	204.159344756152	
Row.2547_43305	541.261584609309	
Row.2548_2220	221.11444695475	N-ACETYL-BETA-GLUCOSAMINYLAMINE,COPROPORPHYRINOGEN_I,COPROPORPHYRINOGEN_III,CPD-10050,CPD-10051,CPD-260,CPD-261,CPD-9762,C01499
Row.2549_44223	271.114713068503	
Row.2550_42302	391.193515557366	
Row.2551_105888	423.235507783864	5Z13E-15S-9-ALPHA11-ALPHA15-TRIHY,ALPROSTADIL
Row.2552_43493	393.209764946885	
Row.2553_97429	282.109986625205	
Row.2554_111183	407.1465545676	
Row.2555_78314	268.13089358834	C01516
Row.2556_62284	353.205852114539	11-DEOXYCORTICOSTERONE,17-ALPHA-HYDROXYPROGESTERONE,CPD-13086,CPD-13525,CPD-13536,CPD-881,CPD66-27,C00376
Row.2557_135343	327.250752522497	5Z13E-15S-9-ALPHA11-ALPHA15-TRIHY,ALPROSTADIL
Row.2558_62698	315.177813062961	
Row.2559_90881	277.083336713628	CPD-13711,PTEROATE
Row.2560_129945	288.231991406102	
Row.2561_114101	351.156773182438	CPD-12016
Row.2562_63169	241.176950980347	C00750
Row.2563_132433	467.308969760243	
Row.2564_88150	313.2482187084	
Row.2565_2082	296.820818415322	
Row.2566_105132	148.112000269153	CPD-12021
Row.2567_85137	238.177514095826	
Row.2568_68611	245.114480812134	CPD-574,C00931
Row.2569_104798	225.182332562865	
Row.2570_106954	341.23000316189	
Row.2571_70004	244.094140340889	C00475
Row.2572_115083	237.196027800595	
Row.2573_3395	656.620574480876	
Row.2574_64602	313.161770716201	CPD-7710
Row.3_.	76.0762065302598	4-AMINO-BUTYRATE,CPD-466,CPD-471,DIMETHYL-GLYCINE,HOMO-SER,THR
Row.6_.	318.820554190571	
Row.21_.	460.714244996306	CHLORDECONE-ALCOHOL
Row.23_.	485.290492594271	
Row.28_.	370.740630076822	
Row.56_.	516.723474616071	
Row.64_.	505.335028580453	
Row.82_.	420.556382825156	
Row.93_.	526.759273218569	
Row.110_.	502.631945145209	CPD-11527
Row.116_.	356.776826557243	
Row.143_.	128.953503487029	
Row.160_.	857.39877773529	HEME_O
Row.162_.	428.699351667684	
Row.164_.	784.415734618493	
Row.172_.	540.702382918005	
Row.187_.	603.277698013536	C00486
Row.224_.	332.179963883377	
Row.232_.	512.681797495008	
Row.261_.	606.569890575666	
Row.280_.	570.640983091901	
Row.291_.	578.676099025414	
Row.315_.	124.937481184725	
Row.322_.	688.555469475852	
Row.332_.	392.753356062627	
Row.358_.	630.597187018919	
Row.360_.	327.250666302269	5Z13E-15S-9-ALPHA11-ALPHA15-TRIHY,ALPROSTADIL
Row.368_.	80.948274689447	
Row.394_.	256.18918170553	
Row.400_.	180.903635461508	
Row.452_.	336.839021994605	
Row.457_.	202.903380441015	
Row.496_.	396.76439855208	
Row.497_.	241.140851737474	CPD-3617
Row.509_.	342.847164257649	
Row.517_.	470.697258493681	CHLORDECONE-ALCOHOL
Row.519_.	316.823547155888	
Row.547_.	552.63549414713	
Row.551_.	372.737662863247	
Row.569_.	400.805992443536	
Row.596_.	200.906334870505	
Row.606_.	563.377484417288	
Row.609_.	158.921762022898	
Row.648_.	716.575680361317	
Row.677_.	554.602452014064	
Row.678_.	572.637923780418	
Row.703_.	434.690629090539	
Row.710_.	860.062658266307	
Row.712_.	436.735224357069	
Row.720_.	445.721817072525	
Row.722_.	488.738581906285	
Row.723_.	574.682041201991	
Row.761_.	863.895359623998	
Row.764_.	196.166933213876	
Row.765_.	462.806260588926	
Row.793_.	212.838657167924	
Row.796_.	260.814427488888	
Row.797_.	255.192676642038	CPD-7867
Row.809_.	404.847500129376	
Row.811_.	563.781253116914	
Row.823_.	348.17515809715	
Row.850_.	602.615199177244	
Row.852_.	682.643597688491	
Row.853_.	520.717258925633	
Row.859_.	494.646301509622	
Row.876_.	601.617013139491	
Row.890_.	320.817589706789	
Row.902_.	492.649143631375	
Row.916_.	198.861821476337	
Row.932_.	303.980434337333	
Row.938_.	258.864918901149	
Row.943_.	214.835747438925	
Row.949_.	435.720999134635	
Row.956_.	546.613620475974	
Row.972_.	469.879404363336	
Row.979_.	244.895909754236	
Row.984_.	598.661523118569	
Row.991_.	662.659426905358	
Row.1013_.	415.691690339817	
Row.1026_.	699.378849693077	
Row.1030_.	427.705182634116	
Row.1032_.	440.824025280551	
Row.1034_.	656.793570985599	
Row.1048_.	355.282050736768	
Row.1061_.	544.903267001543	
Row.1076_.	114.892854806918	
Row.1095_.	685.670375800139	
Row.1096_.	360.819037514443	
Row.1115_.	344.844026544724	
Row.1119_.	334.794678780653	
Row.1121_.	605.314889812287	
Row.1144_.	241.140662041535	CPD-3617
Row.1147_.	456.720147584578	
Row.1162_.	319.655543073585	
Row.1177_.	516.797173170469	
Row.1224_.	474.691116055421	
Row.1246_.	350.193560715714	
Row.1264_.	213.109482129169	CPD-195
Row.1276_.	448.667545060828	
Row.1282_.	634.591422461772	
Row.1285_.	650.612842547716	
Row.1296_.	446.670345674577	
Row.1306_.	165.047922853373	
Row.1308_.	371.276885333159	
Row.1320_.	611.635751619535	
Row.1322_.	498.782747153891	
Row.1356_.	542.746882733184	
Row.1372_.	498.735658591926	
Row.1396_.	474.551201046844	
Row.1430_.	634.638700085016	
Row.1433_.	338.805589232981	
Row.1439_.	655.62340423961	
Row.1494_.	655.35239885058	
Row.1518_.	80.9348364192531	
Row.1537_.	572.774383870077	
Row.1547_.	576.67923908422	
Row.1564_.	861.062258953432	
Row.1574_.	81.0315932361914	C00207,CPD-665,CPD-9501,CPD3O-4151
Row.1586_.	378.776227506504	
Row.1602_.	280.846958119621	
Row.1607_.	154.880118474199	
Row.1629_.	389.250841649849	
Row.1658_.	366.826124770458	
Row.1678_.	374.782075166301	
Row.1695_.	476.736291551777	
Row.1714_.	667.784565057422	
Row.1715_.	442.821127899762	
Row.1720_.	82.9592237468711	
Row.1728_.	518.720184943043	
Row.1752_.	379.694893450112	
Row.1753_.	374.734706601655	
Row.1768_.	619.58179941729	
Row.1774_.	213.109297432601	CPD-195
Row.1778_.	262.906482768821	
Row.1785_.	692.998324619714	
Row.1791_.	213.145844042945	
Row.1800_.	857.565680399809	
Row.1849_.	256.820325938479	
Row.1851_.	298.818067674907	
Row.1860_.	74.0606152181238	C01475,AMINO-ACETONE,CPD-35,CPD-6082,AMINO-OXOBUT,HOMO-SER,LYS,THR
Row.1886_.	859.897984695107	
Row.1889_.	482.743648386277	
Row.1895_.	550.60779879197	
Row.1916_.	390.708718843307	
Row.1919_.	273.253368967042	
Row.1920_.	454.723108539974	
Row.1932_.	142.900403524314	
Row.1944_.	663.368055899457	
Row.1947_.	610.763080157701	
Row.1953_.	632.594215587044	
Row.1981_.	438.731908811981	
Row.1984_.	278.880331077659	
Row.1989_.	402.802695189965	
Row.1991_.	608.567049882975	
Row.2023_.	296.219780307325	
Row.2024_.	629.336882131674	
Row.2035_.	213.145807516104	
Row.2038_.	320.865164332965	
Row.2050_.	387.27185536765	
Row.2065_.	412.718198279885	
Row.2076_.	707.394030987682	
Row.2077_.	260.861964341759	
Row.2081_.	255.192989514909	CPD-7867
Row.2087_.	539.269393947769	C00486,BILIVERDINE
Row.2117_.	196.864805373731	
Row.2123_.	693.333051809788	
Row.2124_.	544.61666771119	
Row.2126_.	297.239985183156	CPD-13086,CPD-8117,LINOLENIC_ACID
Row.2136_.	548.610732701315	
Row.2170_.	460.761150540857	
Row.2174_.	552.604914068756	
Row.2179_.	254.823289502943	
Row.2180_.	620.580004966048	
Row.2197_.	164.929749758921	
Row.2216_.	380.771916201429	
Row.2251_.	224.885269386639	
Row.2287_.	530.77450998455	
Row.2306_.	566.582306436115	
Row.2323_.	322.86199962951	
Row.2348_.	378.823721313537	
Row.2366_.	473.914713244023	
Row.2382_.	96.922065926732	
Row.2397_.	415.303250962628	CPD-13689,CPD-13689
Row.2400_.	574.635080464314	
Row.2422_.	392.201468313705	
Row.2424_.	375.235279398194	
Row.2446_.	202.855943796485	
Row.2518_.	514.678823560843	
Row.2539_.	380.820659289438	
Row.2543_.	433.741559829852	
