Gene	feature_identifier	Protein	P.Value	adj.P.Val	logFC	AveExpr
MAGED1	MAGED1_Q9Y5V3	Q9Y5V3	5.97481627585613e-06	0.000187401411365331	0.348340220595247	14.640433808265
CASP4	CASP4_P49662	P49662	6.01282224966356e-06	0.000187777055017632	-0.496060780412735	15.0308579346736
USP14	USP14_P54578	P54578	6.04836028319921e-06	0.000188072720185341	-0.348136524775647	17.2591604726802
CHUK	CHUK_O15111	O15111	6.16153767177032e-06	0.00019076966851567	-0.448049007564244	17.3262190495608
SUZ12	SUZ12_Q15022	Q15022	6.23058967017102e-06	0.000192083221712025	0.449619032583353	16.4596036224276
SERPINB6	SERPINB6_P35237	P35237	6.3258489827451e-06	0.00019419010451712	-0.594423708026355	18.078936448218
GSTM3	GSTM3_P21266	P21266	6.39072776039308e-06	0.000194939808783061	-0.393872588795819	16.503031065817
ARMC9	ARMC9_Q7Z3E5	Q7Z3E5	6.424143302961e-06	0.000194939808783061	-0.474617647430907	15.7117898762064
PFDN2	PFDN2_Q9UHV9	Q9UHV9	6.43133829919163e-06	0.000194939808783061	-0.408118894596594	16.3296760137501
KLC1	KLC1_Q07866	Q07866	6.52657194602931e-06	0.000196255490255648	-0.463454543533587	16.1886466225013
CTSL	CTSL_P07711	P07711	6.52915409777592e-06	0.000196255490255648	-0.473180499043064	16.6018756397038
IKBKB	IKBKB_O14920	O14920	6.8366479685984e-06	0.00020314432643786	-0.486081960190116	16.1499449493609
RABGAP1L	RABGAP1L_Q5R372	Q5R372	6.89314028561766e-06	0.00020314432643786	0.373322993843285	15.7967272281527
SLC25A44	SLC25A44_Q96H78	Q96H78	6.89699402974171e-06	0.00020314432643786	0.34306614993648	15.0611570228529
BRD3	BRD3_Q15059	Q15059	6.90241423289646e-06	0.00020314432643786	0.563036257298606	14.5885207254985
CRELD1	CRELD1_Q96HD1	Q96HD1	6.94557635014378e-06	0.00020314432643786	-0.524033021190759	15.4279532408131
NAMPT	NAMPT_P43490	P43490	6.97390791913354e-06	0.00020314432643786	-0.453269411597404	16.7656580851873
ATP6AP2	ATP6AP2_O75787	O75787	6.97687870135348e-06	0.00020314432643786	0.379409744034046	16.293377639637
PFKL	PFKL_P17858	P17858	6.98361421632788e-06	0.00020314432643786	-0.256332717007737	16.9052433901637
SNRNP70	SNRNP70_P08621	P08621	7.06192686622206e-06	0.000204597351055928	0.48898714549907	16.9107851219919
RBMX	RBMX_P38159	P38159	7.12325012445007e-06	0.000205393581084568	0.418675359438531	19.2800073266696
SAFB2	SAFB2_Q14151	Q14151	7.17613591355146e-06	0.000205393581084568	0.351703114577358	17.8055107492075
WDR77	WDR77_Q9BQA1	Q9BQA1	7.20211852610889e-06	0.000205393581084568	-0.389494003393978	17.0057256299444
ANTXR1	ANTXR1_Q9H6X2	Q9H6X2	7.26690525758659e-06	0.000205393581084568	-0.291773913357606	16.851900286638
ALKBH5	ALKBH5_Q6P6C2	Q6P6C2	7.26977565594507e-06	0.000205393581084568	0.509599725029366	15.2101391539237
GLOD4	GLOD4_Q9HC38	Q9HC38	7.28285573995566e-06	0.000205393581084568	-0.646630178492481	16.0720767282164
SMC5	SMC5_Q8IY18	Q8IY18	7.29751093933575e-06	0.000205393581084568	0.413822375805088	14.9074622113903
FAH	FAH_P16930	P16930	7.31718191554392e-06	0.000205393581084568	-0.602825784827235	16.6576672116082
SNRPF	SNRPF_P62306	P62306	7.51940652617491e-06	0.000210251932867542	0.460862102750983	17.6841637234912
MPRIP	MPRIP_Q6WCQ1	Q6WCQ1	7.70715508720583e-06	0.00021447461613017	0.302671590863611	18.3413272357313
CCPG1	CCPG1_Q9ULG6	Q9ULG6	7.76613264747705e-06	0.00021447461613017	-0.710152647078488	14.685353696486
NUBP2	NUBP2_Q9Y5Y2	Q9Y5Y2	7.80049026986854e-06	0.00021447461613017	-0.37641292436043	15.4934061950945
TMEM50B	TMEM50B_P56557	P56557	7.82280087568428e-06	0.00021447461613017	-0.676487119209845	13.8909676507008
PRDX6	PRDX6_P30041	P30041	7.84502694485737e-06	0.00021447461613017	-0.4980713376601	17.719785112771
IFRD2	IFRD2_Q12894	Q12894	7.85804405568974e-06	0.00021447461613017	-0.385126370057097	14.8390353227641
LRWD1	LRWD1_Q9UFC0	Q9UFC0	7.87853801975259e-06	0.00021447461613017	0.270932251528823	16.6047389924099
FKBP1A	FKBP1A_P62942	P62942	7.95864494678218e-06	0.00021584084453416	-0.472034316379336	16.6550837877333
DFNA5	DFNA5_O60443	O60443	8.06159875033693e-06	0.000217524817277748	-0.539213495160501	16.2673405293927
VPS4B	VPS4B_O75351	O75351	8.08104394655344e-06	0.000217524817277748	-0.419969747205503	16.6825719324218
ISCA2	ISCA2_Q86U28	Q86U28	8.1663665227967e-06	0.000219004342362288	0.343063901558516	15.5588172460626
SMARCA4	SMARCA4_P51532	P51532	8.3103171112044e-06	0.000222039361630476	0.427326171259402	17.9265699083894
SNRPD3	SNRPD3_P62318	P62318	8.4793319584889e-06	0.000225193972456079	0.482756406772786	16.3231401811869
TMEM194A	TMEM194A_O14524	O14524	8.49081792459848e-06	0.000225193972456079	0.350974655425766	15.8033392110238
LARS	LARS_Q9P2J5	Q9P2J5	8.67993087719753e-06	0.00022936637856448	-0.403907870463222	18.2358214103167
GOLM1	GOLM1_Q8NBJ4	Q8NBJ4	8.81961727560419e-06	0.00023143620362286	-0.34105124460369	17.1638896748528
NUDT5	NUDT5_Q9UKK9	Q9UKK9	8.82242251126789e-06	0.00023143620362286	-0.598493043788597	16.4920156967047
ZC3H14	ZC3H14_Q6PJT7	Q6PJT7	8.92211407089238e-06	0.000232573049433805	0.474837440985233	17.1137957472643
PREP	PREP_P48147	P48147	8.94234957719326e-06	0.000232573049433805	-0.433345366280811	17.4804318817015
PROCR	PROCR_Q9UNN8	Q9UNN8	8.9624768148874e-06	0.000232573049433805	0.365554719133806	15.2972256928617
ADAMTS15	ADAMTS15_Q8TE58	Q8TE58	9.04892975854128e-06	0.000233974836122282	-0.266516194902568	16.6839825988056
NUDT14	NUDT14_O95848	O95848	9.14210140329219e-06	0.000235263305850525	-0.539541648949539	15.2197657183491
SLC2A1	SLC2A1_P11166	P11166	9.16398515996638e-06	0.000235263305850525	-0.473219373097418	17.6026563436719
HUWE1	HUWE1_Q7Z6Z7	Q7Z6Z7	9.23602775411681e-06	0.000235788784307782	-0.368398846897488	19.8902528467177
CRKL	CRKL_P46109	P46109	9.2498233932773e-06	0.000235788784307782	-0.390534036201499	16.1618869788904
ACLY	ACLY_P53396	P53396	9.28699172876394e-06	0.000235902670180644	-0.446300570634023	19.3228479333979
MET	MET_P08581	P08581	9.32089840106412e-06	0.000235933196720269	-0.383273548178639	17.8895264220628
ZMYM4	ZMYM4_Q5VZL5	Q5VZL5	9.42041505657398e-06	0.000237618441322114	0.364230800168333	14.8607907375533
PDXK	PDXK_O00764	O00764	9.5523317570791e-06	0.000239038524928547	-0.43640626330361	16.9263390855476
BRD7	BRD7_Q9NPI1	Q9NPI1	9.6042409575067e-06	0.000239038524928547	0.414786799718931	15.6847316117641
NEDD4L	NEDD4L_Q96PU5	Q96PU5	9.60787141719087e-06	0.000239038524928547	-0.285459318920321	18.3373773865668
ARHGEF2	ARHGEF2_Q92974	Q92974	9.63369554091682e-06	0.000239038524928547	-0.303036292692482	18.6585612511419
PLBD2	PLBD2_Q8NHP8	Q8NHP8	9.64239128835697e-06	0.000239038524928547	0.459222884428911	16.2401801680707
OXSR1	OXSR1_O95747	O95747	9.74604628921592e-06	0.000240780746336999	-0.482014567265736	18.4669008367575
IRGQ	IRGQ_Q8WZA9	Q8WZA9	1.01970727540317e-05	0.00025106376398493	-0.323823513886792	14.4706695596436
TGM2	TGM2_P21980	P21980	1.02956781021862e-05	0.000252629325949562	-0.39272406320368	19.1848926367546
MDH1	MDH1_P40925	P40925	1.03833104366411e-05	0.000253227259670255	-0.532350812134862	17.1211183121525
SKIV2L2	SKIV2L2_P42285	P42285	1.03973618170891e-05	0.000253227259670255	0.319348167215143	17.0003596204902
MOXD1	MOXD1_Q6UVY6	Q6UVY6	1.0425352941789e-05	0.000253227259670255	0.493316544574027	13.1786028939013
SLC37A2	SLC37A2_Q8TED4	Q8TED4	1.07181629836187e-05	0.000259465864979278	-0.712566362307367	16.1848133094673
CCBL2	CCBL2_Q6YP21	Q6YP21	1.08021074376396e-05	0.00026062342158907	-0.308228598681797	17.2789445650113
GART	GART_P22102	P22102	1.09310433843617e-05	0.000262855156582618	-0.394084997148855	17.5014422145168
C2CD2	C2CD2_Q9Y426	Q9Y426	1.1003506831375e-05	0.00026371859894199	0.485422315852041	14.4001664100476
CTNNA1	CTNNA1_P35221	P35221	1.13053907076305e-05	0.000269634007235076	0.362155642493985	18.4818123104492
NAP1L1	NAP1L1_P55209	P55209	1.13250768217671e-05	0.000269634007235076	-0.554756182971818	18.6721015741278
ATRX	ATRX_P46100	P46100	1.14320473034313e-05	0.000271285490943926	0.327588672658973	17.1952644714337
TMEM200B	TMEM200B_Q69YZ2	Q69YZ2	1.1639212971079e-05	0.00027529600778152	-0.882949235937671	14.5626509515782
ACSS2	ACSS2_Q9NR19	Q9NR19	1.1729543746169e-05	0.000275870635956946	-0.328803042960256	16.7944558208123
BLMH	BLMH_Q13867	Q13867	1.17704897775831e-05	0.000275870635956946	-0.519929160771596	16.7991648201344
G6PD	G6PD_P11413	P11413	1.1778230645237e-05	0.000275870635956946	-0.476730101705421	18.8845091227084
PDXDC1	PDXDC1_Q6P996	Q6P996	1.18701975206083e-05	0.00027712493499569	-0.361914685753437	16.6383539496028
EED	EED_O75530	O75530	1.1999229900649e-05	0.000278494807940653	0.472542973063652	15.5507987649871
COTL1	COTL1_Q14019	Q14019	1.20293726380567e-05	0.000278494807940653	-0.487575358461527	16.456129626061
LDHB	LDHB_P07195	P07195	1.20446881172004e-05	0.000278494807940653	-0.344223969267425	16.7665009501477
PBDC1	PBDC1_Q9BVG4	Q9BVG4	1.22070106960394e-05	0.000280439576990987	-0.384023162918243	16.3321547563546
FABP3	FABP3_P05413	P05413	1.22741096211295e-05	0.000280439576990987	-0.881530483219422	13.0359115372118
AMDHD2	AMDHD2_Q9Y303	Q9Y303	1.22826052874902e-05	0.000280439576990987	-0.598361347197308	13.9007581024207
ABHD16A	ABHD16A_O95870	O95870	1.2284295304845e-05	0.000280439576990987	0.286291079081938	18.8135681312187
UACA	UACA_Q9BZF9	Q9BZF9	1.26891413226404e-05	0.000287429781018784	0.290550995642533	17.7888660642031
SERINC5	SERINC5_Q86VE9	Q86VE9	1.2689799032658e-05	0.000287429781018784	-0.571357653154481	13.8034657248783
BCAT1	BCAT1_P54687	P54687	1.27100221991949e-05	0.000287429781018784	-0.555425104504042	16.1135498656749
SEC31A	SEC31A_O94979	O94979	1.28461574662345e-05	0.000289600562379424	-0.316537060095399	17.9171190009371
SRSF9	SRSF9_Q13242	Q13242	1.2935388305138e-05	0.000290084306431336	0.494703579603854	18.1436363017053
HIP1	HIP1_O00291	O00291	1.29480380747006e-05	0.000290084306431336	0.320422614674953	16.6472996495236
TBRG4	TBRG4_Q969Z0	Q969Z0	1.30463277617903e-05	0.000291381450382523	0.313589056561391	17.7077223265103
UGCG	UGCG_Q16739	Q16739	1.31033925662333e-05	0.000291752697446935	-0.373611224633265	15.7382482527303
HGH1	HGH1_Q9BTY7	Q9BTY7	1.32997498050723e-05	0.000295213523365512	-0.391338122310714	16.7352407729407
RABEP1	RABEP1_Q15276	Q15276	1.34462185409535e-05	0.000297549142805026	-0.273258105015994	16.291148328971
IDUA	IDUA_P35475	P35475	1.34913451332416e-05	0.000297634751655062	-0.331589292927667	16.8346603701457
WTAP	WTAP_Q15007	Q15007	1.35448828880208e-05	0.00029790483278714	0.294215623385476	15.1644190069194
MTMR14	MTMR14_Q8NCE2	Q8NCE2	1.37152498217977e-05	0.000300734991533278	-0.39563877973292	16.1702709285456
RNF26	RNF26_Q9BY78	Q9BY78	1.37856109361526e-05	0.000301352745692341	0.542015425685065	14.7061933484832
ATN1	ATN1_P54259	P54259	1.38438588437809e-05	0.000301352745692341	-0.543646586522131	13.5115354624199
PPP1R13L	PPP1R13L_Q8WUF5	Q8WUF5	1.39091486674688e-05	0.000301352745692341	-0.261207204958502	17.8117416949941
NUDT21	NUDT21_O43809	O43809	1.39105162622054e-05	0.000301352745692341	0.349781076423273	15.580537557251
CTNNB1	CTNNB1_P35222	P35222	1.39807012223045e-05	0.000301560004559875	0.330241797544691	18.6976300817508
IPO9	IPO9_Q96P70	Q96P70	1.40036874864927e-05	0.000301560004559875	-0.427724488306936	17.2997568768769
APRT	APRT_P07741	P07741	1.42026253347791e-05	0.000304557367166646	-0.396950289629515	17.9337107096687
ITPK1	ITPK1_Q13572	Q13572	1.42273125499251e-05	0.000304557367166646	-0.501730858530644	15.444877381143
GSTO1	GSTO1_P78417	P78417	1.44905489633674e-05	0.000309103915513495	-0.544532757383976	17.0090950812302
AHSA1	AHSA1_O95433	O95433	1.45253988576483e-05	0.000309103915513495	-0.315519331732123	17.8855396726821
ERO1LB	ERO1LB_Q86YB8	Q86YB8	1.46065570447089e-05	0.000309916772119205	-0.712174598025696	14.8576583687903
ASAP1	ASAP1_Q9ULH1	Q9ULH1	1.48166122924955e-05	0.000312920138396096	-0.372307815211649	17.1574253515225
RAP1GDS1	RAP1GDS1_P52306	P52306	1.48789852300985e-05	0.000312920138396096	-0.295347184785703	16.0096259196803
SH3BGRL	SH3BGRL_O75368	O75368	1.48854088373494e-05	0.000312920138396096	-0.464243160948271	16.3521130293547
TRADD	TRADD_Q15628	Q15628	1.49216145839003e-05	0.000312920138396096	-0.325673645404917	15.2713202762626
GDF15	GDF15_Q99988	Q99988	1.49804066564767e-05	0.000313242474260357	-0.504619852598195	15.9970421629648
SPATS2	SPATS2_Q86XZ4	Q86XZ4	1.50750576982009e-05	0.000314310596054396	-0.591413773011995	15.0361929389314
MOV10	MOV10_Q9HCE1	Q9HCE1	1.51531872701754e-05	0.000315029086360361	0.299099534704922	16.7026102470942
TMEM173	TMEM173_Q86WV6	Q86WV6	1.56087166410084e-05	0.000323566901862743	0.405573107377528	15.5663516061161
CCS	CCS_O14618	O14618	1.5890199187273e-05	0.000328458157412571	-0.426607693645273	17.3296843020579
C9orf142	C9orf142_Q9BUH6	Q9BUH6	1.59730654191698e-05	0.000329227696953974	-0.342699184993325	15.6364289960476
MRC2	MRC2_Q9UBG0	Q9UBG0	1.60776011633746e-05	0.000330438218782291	0.322836415014642	17.4357942067845
DHX30	DHX30_Q7L2E3	Q7L2E3	1.64587936706953e-05	0.000336296128109961	0.229527579907039	19.0706775615901
FIGNL1	FIGNL1_Q6PIW4	Q6PIW4	1.64768749629407e-05	0.000336296128109961	0.391370848371059	15.0117914811899
GGT1	GGT1_P19440	P19440	1.6537093343518e-05	0.000336296128109961	0.542708175255829	16.4422404996361
AKR1A1	AKR1A1_P14550	P14550	1.65910851795315e-05	0.000336296128109961	-0.313711189043453	17.2248321648466
KIF20A	KIF20A_O95235	O95235	1.65957057952795e-05	0.000336296128109961	0.431645494012082	15.3587588989912
PRPF4B	PRPF4B_Q13523	Q13523	1.69757648280465e-05	0.000343034082547696	0.440512769230658	16.4540364574474
PEG10	PEG10_Q86TG7	Q86TG7	1.70844946787256e-05	0.000344149234178757	-0.358812045979551	15.958856464971
IMPA1	IMPA1_P29218	P29218	1.71263619448536e-05	0.000344149234178757	-0.316412256647883	16.2380175480335
CLSTN1	CLSTN1_O94985	O94985	1.71848913908673e-05	0.000344366129149213	0.370576663316598	16.4949259162152
LAMC2	LAMC2_Q13753	Q13753	1.73924918996682e-05	0.000347069854600979	-0.296576453946557	17.4579816752666
GMPPB	GMPPB_Q9Y5P6	Q9Y5P6	1.74268351513334e-05	0.000347069854600979	-0.318379835925995	16.7517908730048
CCDC71L	CCDC71L_Q8N9Z2	Q8N9Z2	1.75086435841143e-05	0.000347069854600979	0.362525069031486	14.2416217735927
PGM3	PGM3_O95394	O95394	1.75122577037367e-05	0.000347069854600979	-0.492881623968007	16.5437291927008
DNPH1	DNPH1_O43598	O43598	1.75910478755842e-05	0.000347676217464287	-0.404342234986638	15.4826608107142
RBMX2	RBMX2_Q9Y388	Q9Y388	1.76804819338872e-05	0.000348176485916575	0.399452687434414	14.4951569945622
MED14	MED14_O60244	O60244	1.77128874870229e-05	0.000348176485916575	0.24605307352186	16.5439697590096
PRNP	PRNP_P04156	P04156	1.77813915552763e-05	0.000348573257281964	0.493950299457698	17.4535752863233
TOP2A	TOP2A_P11388	P11388	1.82099699278576e-05	0.000355082918543613	0.476930062204584	16.4566337675472
OLFML2A	OLFML2A_Q68BL7	Q68BL7	1.82795563442886e-05	0.000355082918543613	-0.558722098343896	15.3280869323894
GSKIP	GSKIP_Q9P0R6	Q9P0R6	1.83103283566199e-05	0.000355082918543613	-0.362627020151701	14.8476817282871
PLIN3	PLIN3_O60664	O60664	1.83103473382623e-05	0.000355082918543613	-0.469731875540024	18.7158684807424
CDK6	CDK6_Q00534	Q00534	1.85435499748083e-05	0.000358010582659842	-0.299241736068735	14.8647231202275
RAB3GAP1	RAB3GAP1_Q15042	Q15042	1.85605708226755e-05	0.000358010582659842	-0.386961106030899	17.8741961051245
HEATR6	HEATR6_Q6AI08	Q6AI08	1.87578751332368e-05	0.000360473857338531	-0.348363670263844	15.058819640555
GRIK1	GRIK1_P39086	P39086	1.88340931268557e-05	0.000360473857338531	-0.551069677955006	17.2183352533508
RPS18	RPS18_P62269	P62269	1.89041744893865e-05	0.000360473857338531	0.237806818552638	18.2471249016156
U2SURP	U2SURP_O15042	O15042	1.89167398408315e-05	0.000360473857338531	0.298029100800179	17.6593075222238
PFKP	PFKP_Q01813	Q01813	1.89707745633482e-05	0.000360473857338531	-0.343451560508647	18.8215060463417
DIAPH2	DIAPH2_O60879	O60879	1.89880878553704e-05	0.000360473857338531	-0.334705146043579	16.9606048123837
VPS28	VPS28_Q9UK41	Q9UK41	1.91277335870489e-05	0.000361451303436859	-0.231819316072411	17.4384494423955
HSPA6	HSPA6_P17066	P17066	1.91872621007935e-05	0.000361451303436859	-0.37524764670183	17.0582209827606
ULBP2	ULBP2_Q9BZM5	Q9BZM5	1.92131830444927e-05	0.000361451303436859	0.436696530686032	14.0134780810816
GLA	GLA_P06280	P06280	1.92399917548868e-05	0.000361451303436859	0.493994157005849	14.8647069471473
TMEM248	TMEM248_Q9NWD8	Q9NWD8	1.93464816896362e-05	0.000362507841322171	-0.70312782107848	15.2943231448992
ENPP4	ENPP4_Q9Y6X5	Q9Y6X5	1.96377239295694e-05	0.000367011762766616	0.414394325812646	14.0950470007117
SKI	SKI_P12755	P12755	1.97097375925464e-05	0.000367405806182506	0.660479008503822	14.0896170074623
CDKAL1	CDKAL1_Q5VV42	Q5VV42	1.9776398290833e-05	0.000367698291933168	0.445753690760014	17.2994869163863
MED12	MED12_Q93074	Q93074	1.98974984098105e-05	0.000368998852258027	0.30497342505107	17.4879350569265
RARRES3	RARRES3_Q9UL19	Q9UL19	2.02991739245453e-05	0.000375482668440179	0.78764589756028	12.6964624583827
ADSS	ADSS_P30520	P30520	2.03707848961809e-05	0.000375722049091452	-0.452760455109928	17.942652582338
ABLIM1	ABLIM1_O14639	O14639	2.0440560544853e-05	0.000375722049091452	0.321834673021161	16.477159728154
KIF4A	KIF4A_O95239	O95239	2.04683622529721e-05	0.000375722049091452	0.28613361849229	16.7950446911081
UBE2Q1	UBE2Q1_Q7Z7E8	Q7Z7E8	2.0597680823936e-05	0.000377136216913387	-0.409059357894437	15.559929979986
STBD1	STBD1_O95210	O95210	2.07729619525612e-05	0.000379382651963992	0.434533083800922	16.7700833067016
CTSA	CTSA_P10619	P10619	2.10096159668665e-05	0.000382735781780239	0.474523547476419	17.3983746142808
PGM1	PGM1_P36871	P36871	2.11303832313372e-05	0.000383072613243194	-0.402181382064747	18.8317677165341
AHCTF1	AHCTF1_Q8WYP5	Q8WYP5	2.11343082992503e-05	0.000383072613243194	0.248381926142706	18.3507699957656
GMFB	GMFB_P60983	P60983	2.15519982298317e-05	0.00038966444919801	-0.588813439130321	15.124568746619
SORD	SORD_Q00796	Q00796	2.16104647741644e-05	0.000389744732202055	-0.373392866029327	16.2780467685057
CASK	CASK_O14936	O14936	2.17020778375786e-05	0.000390420921496988	0.262595082509474	16.9294252916392
THRAP3	THRAP3_Q9Y2W1	Q9Y2W1	2.22098549498602e-05	0.000398489610000748	0.348426398582255	18.3977396737147
DDX5	DDX5_P17844	P17844	2.22834204124386e-05	0.000398489610000748	0.422081499920424	18.8465484160494
TFPT	TFPT_P0C1Z6	P0C1Z6	2.23363654069273e-05	0.000398489610000748	0.378221667220371	14.2338647463956
RILP	RILP_Q96NA2	Q96NA2	2.23715403452042e-05	0.000398489610000748	-0.450995330451402	15.7944685219504
SLC39A14	SLC39A14_Q15043	Q15043	2.27457744600173e-05	0.000402295421999334	-0.353798011551705	15.0587527816881
B4GALT1	B4GALT1_P15291	P15291	2.27670952261869e-05	0.000402295421999334	0.251793111481048	15.4867193600159
RNF19B	RNF19B_Q6ZMZ0	Q6ZMZ0	2.28038478367667e-05	0.000402295421999334	-0.654035200802264	11.1189889337029
N6AMT1	N6AMT1_Q9Y5N5	Q9Y5N5	2.28082655389143e-05	0.000402295421999334	-1.1430078253227	12.6247840481865
DUSP10	DUSP10_Q9Y6W6	Q9Y6W6	2.28918937977935e-05	0.000402785663066543	-0.499909780646821	14.3315041317825
APOC3	APOC3_P02656	P02656	2.29930101954997e-05	0.000403580475791568	-1.23524647481114	13.2386067438796
BAG3	BAG3_O95817	O95817	2.31545784649905e-05	0.000405429924870004	-0.349053417159613	16.7792096751564
FAS	FAS_P25445	P25445	2.32931665204107e-05	0.000406869015201556	1.10100684382841	13.812921021067
SMARCE1	SMARCE1_Q969G3	Q969G3	2.33707829242835e-05	0.000406906517237326	0.395525656364693	16.8789890670425
SMARCC2	SMARCC2_Q8TAQ2	Q8TAQ2	2.34081237390477e-05	0.000406906517237326	0.380969735371389	15.1416124352949
NAE1	NAE1_Q13564	Q13564	2.35097869209839e-05	0.000407328615014218	-0.344083956781954	17.1436963508977
SFPQ	SFPQ_P23246	P23246	2.35453330275754e-05	0.000407328615014218	0.438142338417851	19.0560768800451
LINC00271	LINC00271_P0C7V0	P0C7V0	2.36369128847574e-05	0.000407409964619676	0.453170603755845	12.8368772549915
WBP2	WBP2_Q969T9	Q969T9	2.36629851920771e-05	0.000407409964619676	-0.514368494590636	14.4109990347676
UGP2	UGP2_Q16851	Q16851	2.3737053447525e-05	0.000407712151358204	-0.49921558552759	16.0266636192554
GSTM1	GSTM1_P09488	P09488	2.39634069305544e-05	0.000410269798869941	-0.563393852886621	15.7928255800615
NCOA5	NCOA5_Q9HCD5	Q9HCD5	2.39997026785577e-05	0.000410269798869941	0.242667679507377	17.5703269955309
NFKBIE	NFKBIE_O00221	O00221	2.42218762511917e-05	0.000413088925002593	-0.373401763559905	14.03326644999
TAX1BP1	TAX1BP1_Q86VP1	Q86VP1	2.44815436379305e-05	0.000416532678783091	-0.6665725753878	15.77608313008
P4HA2	P4HA2_O15460	O15460	2.46102550084712e-05	0.000417737363837908	0.264138886627009	17.0150239838046
SLC25A29	SLC25A29_Q8N8R3	Q8N8R3	2.46911230109525e-05	0.000418126200471858	0.246082030012014	15.6117453891718
EPB41L2	EPB41L2_O43491	O43491	2.48842102320868e-05	0.00042040911619268	0.340320633962161	17.504003160888
PEBP1	PEBP1_P30086	P30086	2.53125230549582e-05	0.000426646124575861	-0.295929978247369	17.7286314995199
SNRPG	SNRPG_P62308	P62308	2.54729683476801e-05	0.000427472037644684	0.465612395200873	15.7607615438165
RAPGEF1	RAPGEF1_Q13905	Q13905	2.54842628045409e-05	0.000427472037644684	-0.316471242920299	15.6557332832791
ADSL	ADSL_P30566	P30566	2.55392914090461e-05	0.000427472037644684	-0.612198260824105	15.1810726382432
SIN3A	SIN3A_Q96ST3	Q96ST3	2.57855172409844e-05	0.000429437745178324	0.358034617209221	17.9127257107099
CIAPIN1	CIAPIN1_Q6FI81	Q6FI81	2.5847585646261e-05	0.000429437745178324	-0.458619730724028	15.7590261345168
HARS	HARS_P12081	P12081	2.58757674600909e-05	0.000429437745178324	-0.326270952472468	15.9695884618809
